house_id,date,month,price,bedrooms,bathrooms,sqft_living,view,yr_built,zipcode,house_age,gender 
4222310220,20140825T000000,8,235500,3,1.5,1380,0,1971,98003,43,Male
2394600157,20150407T000000,4,460000,3,2.25,1530,0,2008,98144,7,Male
9238900085,20141029T000000,10,572500,5,1.75,2330,0,1955,98136,59,Male
2739200040,20140924T000000,9,302000,5,2,1540,0,1960,98059,54,Male
3893100456,20140813T000000,8,870000,3,2.5,3210,0,1990,98033,24,Male
1370803940,20141007T000000,10,485000,3,1,1130,0,1939,98199,75,Male
4222200120,20150205T000000,2,240000,3,2,1460,0,1968,98003,47,Male
9477000120,20141022T000000,10,383000,3,1.75,1410,0,1967,98034,47,Female
7228501065,20140626T000000,6,750000,4,2.75,1750,0,1903,98122,111,Female
9266701085,20140603T000000,6,409950,2,1.75,1370,0,1944,98103,70,Male
985001082,20140521T000000,5,246000,3,1.5,1780,0,1953,98168,61,Female
8815400410,20150403T000000,4,860000,4,1.75,1890,0,1937,98115,78,Male
2459500210,20140507T000000,5,339950,3,2.25,1630,0,1985,98058,29,Male
1219000043,20140509T000000,5,315000,5,1.75,2320,0,1956,98166,58,Female
4379400580,20140813T000000,8,698000,3,2.5,2580,0,2006,98074,8,Female
2159900120,20140822T000000,8,419000,2,2.5,1470,0,1985,98007,29,Female
1243100191,20150122T000000,1,372000,3,1,2298,0,1969,98052,46,Female
7852150530,20140911T000000,9,425000,3,2.5,1960,0,2003,98065,11,Female
7508700085,20140724T000000,7,386500,3,2.25,2950,0,1963,98125,51,Female
8820903370,20141117T000000,11,348000,2,1,670,0,1942,98125,72,Male
1923000150,20150424T000000,4,754000,5,3.5,3020,0,1978,98040,37,Female
3920900220,20141215T000000,12,269950,4,3,2390,0,1944,98002,70,Male
8835700330,20141211T000000,12,891500,3,2.5,3090,0,1991,98075,23,Male
7338402160,20141009T000000,10,349950,4,1.75,1780,0,1903,98108,111,Female
3223059141,20140509T000000,5,360000,2,1,1420,0,1956,98055,58,Female
524059052,20141209T000000,12,975000,4,2.25,2420,0,1925,98004,89,Female
6145600865,20140505T000000,5,449250,4,2,1480,0,1928,98133,86,Female
2325400330,20141201T000000,12,350000,4,2.25,2190,0,2006,98059,8,Female
9530100085,20150401T000000,4,790000,4,1.75,1820,3,1911,98107,104,Male
3024059044,20140909T000000,9,990000,3,1.75,1810,4,1983,98040,31,Male
5015000596,20141201T000000,12,834000,3,2.25,2550,0,1983,98112,31,Male
4443801285,20140814T000000,8,466950,3,1,1360,0,1963,98117,51,Female
3751606606,20140717T000000,7,262500,3,1.75,2259,3,1908,98001,106,Male
1829300210,20140506T000000,5,762300,4,2.5,3880,0,1987,98074,27,Male
2767601085,20150126T000000,1,733000,6,2.75,2730,0,1962,98107,53,Female
8832900155,20150414T000000,4,439000,4,2.5,2800,2,1957,98028,58,Female
8805900065,20141112T000000,11,1.16E+06,5,3.25,4290,0,1927,98112,87,Female
8635760040,20141008T000000,10,420000,3,2.5,1770,0,1999,98074,15,Male
8651540040,20140718T000000,7,549000,3,2.25,1920,0,1981,98074,33,Male
9818700455,20140826T000000,8,518000,4,2.5,2320,0,1905,98122,109,Female
924069210,20140603T000000,6,695000,4,2.5,2961,0,1998,98075,16,Male
1954430180,20150105T000000,1,485000,3,2.5,1680,0,1988,98074,27,Female
5111400081,20140603T000000,6,280000,3,1.75,1590,0,1926,98038,88,Male
5559200065,20150507T000000,5,306500,2,1,1420,0,1943,98023,72,Female
1266200120,20150321T000000,3,720000,2,1,1370,0,1950,98004,65,Male
8141310180,20141118T000000,11,277500,3,2.5,2620,3,2010,98022,4,Female
6102400166,20140905T000000,9,649000,3,2,1810,4,1913,98166,101,Male
3126059023,20150303T000000,3,3.40E+06,4,3.5,4730,4,1954,98033,61,Male
408100150,20140514T000000,5,267800,2,1,700,0,1949,98155,65,Male
3905081520,20150325T000000,3,625000,4,2.75,2390,0,1993,98029,22,Male
9324800220,20140917T000000,9,600000,4,2.5,2070,0,1924,98125,90,Female
3996900555,20141017T000000,10,395000,4,2,1780,0,1948,98155,66,Male
9456200450,20150427T000000,4,212000,4,2.5,1900,0,1940,98198,75,Female
9165100330,20141212T000000,12,425000,2,1,1040,0,1928,98117,86,Male
2877103615,20150511T000000,5,870000,4,1.75,2370,2,1919,98103,96,Female
7853210210,20150325T000000,3,420000,3,2.5,1970,0,2004,98065,11,Male
7524950540,20150403T000000,4,800000,4,2.25,2120,0,1981,98027,34,Female
200500410,20150506T000000,5,575000,3,2.5,1960,0,1989,98011,26,Male
9103000365,20140620T000000,6,915000,3,3.25,2660,0,2003,98122,11,Female
6076500220,20140903T000000,9,400000,3,2.25,1180,0,1987,98034,27,Male
1818800144,20140502T000000,5,750000,3,2.5,2390,2,1955,98116,59,Female
2569600150,20141103T000000,11,235000,3,1,1250,0,1961,98042,53,Female
3448000344,20141112T000000,11,599950,5,3,2600,0,1967,98125,47,Male
7170200085,20150327T000000,3,481203,2,1,940,0,1929,98115,86,Female
4094800120,20140619T000000,6,1.82E+06,5,3,3880,0,1972,98040,42,Male
2591010180,20140709T000000,7,379000,3,2.5,1530,0,1986,98033,28,Male
3052701135,20140626T000000,6,626000,3,1.75,2430,0,1945,98117,69,Male
625049281,20140521T000000,5,535000,2,1,1030,0,1939,98103,75,Female
5427110040,20140609T000000,6,1.23E+06,4,2.5,2740,0,1984,98039,30,Female
9528103443,20140724T000000,7,410000,2,1.5,1180,0,2001,98115,13,Male
7855800730,20150210T000000,2,940000,4,2.5,3090,3,1967,98006,48,Female
395300650,20140721T000000,7,326250,3,1,1060,0,1967,98034,47,Female
7812800995,20140905T000000,9,200000,2,1,790,0,1944,98178,70,Male
9541600355,20140813T000000,8,880000,4,2.5,3070,0,1958,98005,56,Female
774100355,20141103T000000,11,370000,2,2,2100,0,2005,98014,9,Male
2781280150,20140801T000000,8,190000,2,2.5,1100,0,2006,98055,8,Female
7338000150,20150129T000000,1,160000,2,1,1070,0,1983,98002,32,Male
6977000040,20140823T000000,8,625000,4,3,2190,0,1989,98034,25,Male
9558050230,20150507T000000,5,590000,4,3.5,3450,0,2004,98058,11,Male
1241500155,20140805T000000,8,575000,3,2.5,2070,0,1999,98033,15,Female
9266700256,20141013T000000,10,470000,2,1,1190,0,1912,98103,102,Male
2354300456,20150311T000000,3,130000,2,1,600,0,1900,98027,115,Female
7789000120,20150421T000000,4,229000,3,1,940,0,1958,98056,57,Female
3210200395,20140822T000000,8,279900,3,1,1280,0,1942,98023,72,Male
8658303065,20140519T000000,5,307000,3,1,1370,0,1960,98014,54,Female
4046601010,20141023T000000,10,399950,3,1.75,2450,0,1989,98014,25,Female
526059183,20140801T000000,8,405000,4,2.25,1970,0,1962,98011,52,Male
5056500210,20141007T000000,10,539950,4,2.75,2910,0,1966,98006,48,Female
6146600175,20141107T000000,11,129000,2,1,760,0,1949,98032,65,Female
6057700120,20140917T000000,9,340000,3,1.75,1270,0,1967,98011,47,Male
8651442060,20140611T000000,6,214950,3,1.75,1570,0,1977,98042,37,Female
7129301445,20140625T000000,6,450000,4,2.75,2310,2,1952,98118,62,Male
7881500330,20150304T000000,3,515000,3,1.75,1900,0,1925,98106,90,Male
1336800880,20140822T000000,8,1.40E+06,4,2.25,3780,0,1907,98112,107,Male
7147600220,20140626T000000,6,230000,3,1,1060,0,1956,98188,58,Female
2600030210,20140707T000000,7,681000,3,1.75,1880,0,1984,98006,30,Male
6303400150,20140929T000000,9,255000,3,1,1160,0,1923,98146,91,Female
9136103136,20150313T000000,3,580000,2,1,860,0,1925,98103,90,Female
8898700880,20150317T000000,3,295000,2,2,1590,0,1984,98055,31,Male
4318200360,20140730T000000,7,286000,2,1,1170,0,1913,98136,101,Male
6798100610,20150108T000000,1,425000,3,1.5,1190,0,1947,98125,68,Male
7466900220,20141212T000000,12,170000,2,1,1300,0,1961,98003,53,Female
7435500085,20140528T000000,5,380000,3,2,1660,0,1949,98136,65,Female
7977200995,20150506T000000,5,506000,3,2,1160,0,1947,98115,68,Male
1862900360,20140922T000000,9,315000,3,2.5,1950,0,1992,98031,22,Female
7852040210,20140617T000000,6,449950,4,2.5,2470,0,1999,98065,15,Male
3343901961,20150331T000000,3,255000,3,1,1430,0,1964,98056,51,Female
3874010220,20140624T000000,6,289000,3,2.5,1970,0,1988,98001,26,Female
2724069103,20140828T000000,8,389000,3,1.75,1400,0,1962,98027,52,Male
1520069052,20140721T000000,7,327000,3,1.5,1510,2,1964,98022,50,Female
5316101075,20140926T000000,9,2.89E+06,7,3,5350,0,1910,98112,104,Female
8113100150,20140714T000000,7,210000,3,1,920,0,1948,98118,66,Male
3459900230,20141125T000000,11,1.68E+06,4,3.75,7620,3,2005,98006,9,Male
3955900150,20141229T000000,12,360000,4,2.5,2490,0,2001,98056,13,Male
7701960210,20150427T000000,4,875000,4,2.5,3030,0,1990,98077,25,Female
686450210,20141104T000000,11,550000,4,2.25,1650,0,1967,98008,47,Male
3451000442,20140717T000000,7,257500,3,1.5,1210,0,1962,98146,52,Female
5700003221,20141210T000000,12,1.08E+06,4,2.75,2990,0,1923,98144,91,Male
8651402700,20141028T000000,10,202950,2,1,1060,0,1969,98042,45,Female
3526039101,20141030T000000,10,622000,4,1.75,2680,0,1959,98117,55,Female
1136100072,20150213T000000,2,455000,4,1.75,1790,0,1976,98072,39,Female
2050100210,20141117T000000,11,805000,3,2.5,2690,3,1997,98074,17,Male
9141100210,20140908T000000,9,257000,2,1,770,0,1950,98133,64,Male
1153000150,20140625T000000,6,744500,5,2.5,2700,0,1967,98005,47,Female
1245000438,20150413T000000,4,885000,4,2.5,2620,0,1996,98033,19,Male
1498300775,20140624T000000,6,355000,2,2.25,930,0,2007,98144,7,Female
4051100230,20140820T000000,8,240000,3,1,1340,0,1978,98042,36,Female
121039038,20140819T000000,8,169000,3,1.5,1470,0,1916,98023,98,Male
1523550220,20150328T000000,3,639900,3,2.5,2330,0,1992,98052,23,Male
1622059095,20140604T000000,6,292000,3,1.75,1730,0,1972,98031,42,Male
7853220210,20140922T000000,9,563500,4,2.5,2780,3,2004,98065,10,Female
8682291510,20150126T000000,1,389000,2,2,1200,0,2006,98053,9,Male
7397300220,20140529T000000,5,2.75E+06,4,3.25,4430,0,1952,98039,62,Female
3764500230,20140821T000000,8,661000,3,2,1820,0,1994,98033,20,Male
8682260870,20140912T000000,9,344000,2,2,1300,0,2005,98053,9,Male
369000365,20150422T000000,4,510000,1,1,680,0,1916,98199,99,Female
9238901020,20140916T000000,9,289000,2,1,780,0,1942,98136,72,Female
3343901641,20140827T000000,8,365000,3,2.25,2430,0,1979,98056,35,Male
3024079057,20140730T000000,7,410000,3,1.5,1750,0,1966,98027,48,Male
7518507330,20140724T000000,7,535610,3,1,1610,0,1901,98117,113,Female
2968801510,20141113T000000,11,397950,4,1.75,2120,0,1971,98166,43,Female
2822100175,20140827T000000,8,284000,3,1.75,1430,0,1978,98108,36,Female
3826000385,20141217T000000,12,201000,4,1.5,1360,0,1962,98168,52,Male
2301400540,20141215T000000,12,734000,4,2.25,2530,0,1925,98117,89,Male
2111010760,20150108T000000,1,357500,5,3,3270,0,2002,98092,13,Female
23500220,20141015T000000,10,550120,5,2.5,2620,0,1975,98052,39,Male
8001600150,20150310T000000,3,300000,3,1.5,1810,0,1988,98001,27,Male
9149000180,20140819T000000,8,374950,3,2.5,2120,0,1992,98030,22,Male
7525420150,20150413T000000,4,602500,4,1.75,2190,0,1980,98075,35,Male
1003000175,20141222T000000,12,221000,3,1,980,0,1954,98188,60,Male
2902200874,20150410T000000,4,920000,5,3,2230,0,1913,98102,102,Male
7131300032,20150306T000000,3,235000,4,2,1540,0,1955,98118,60,Female
3581100330,20140804T000000,8,375000,3,1,980,0,1967,98034,47,Male
3629970870,20140827T000000,8,599000,4,2.5,2120,0,2005,98029,9,Male
2561360210,20140603T000000,6,562100,3,2.25,2090,0,1983,98052,31,Male
9828702245,20150316T000000,3,640000,3,2.5,1620,0,2009,98112,6,Male
8687800150,20141120T000000,11,294000,3,2,1650,0,1957,98168,57,Female
3825310760,20141229T000000,12,714000,4,2.5,3230,0,2005,98052,9,Female
7284900385,20140521T000000,5,970000,4,3.25,2790,3,1963,98177,51,Male
5702380770,20150428T000000,4,280000,4,2.25,1600,0,1991,98022,24,Male
2095600150,20141112T000000,11,260000,4,2.5,1790,0,1993,98031,21,Male
4166600230,20141119T000000,11,294000,3,1.5,2060,0,1938,98023,76,Female
3521059042,20140728T000000,7,255500,4,1,1370,2,1900,98092,114,Male
3625059043,20140904T000000,9,3.30E+06,5,4.75,6200,4,1989,98008,25,Female
1926069054,20140508T000000,5,450000,3,2,1510,0,1954,98077,60,Female
9238450150,20140512T000000,5,368000,3,1,1280,0,1968,98072,46,Female
8146200150,20141110T000000,11,830000,4,2.25,2180,0,1963,98004,51,Male
3841600220,20140715T000000,7,282500,2,1.75,1440,0,1935,98146,79,Male
943100683,20140502T000000,5,335000,3,2.25,1580,0,1978,98024,36,Male
952001765,20140707T000000,7,558000,2,2,1580,0,1910,98116,104,Female
3744600704,20150224T000000,2,270000,4,1.5,1730,0,1961,98146,54,Female
1822059057,20140725T000000,7,152000,2,1,700,0,1920,98031,94,Female
2126059219,20140617T000000,6,493000,4,1.75,2030,0,1975,98034,39,Female
4139400910,20140815T000000,8,740000,4,2.5,2500,0,1992,98006,22,Female
9808630210,20150313T000000,3,789800,3,2.5,2605,2,1979,98033,36,Female
2920700220,20150508T000000,5,275000,2,1,910,0,1910,98117,105,Male
1338800365,20140507T000000,5,1.50E+06,6,2.5,3560,0,1914,98112,100,Female
1175001135,20140929T000000,9,424000,3,1.75,1140,0,1925,98107,89,Female
3867400180,20150327T000000,3,715000,2,1,1000,4,1914,98116,101,Male
7954300220,20140730T000000,7,600000,4,2.5,3010,0,2000,98056,14,Female
7784400035,20140813T000000,8,802000,2,1.75,2110,4,1960,98146,54,Female
4435600330,20140726T000000,7,165000,3,1,910,0,1943,98188,71,Female
5016001285,20140609T000000,6,750000,4,3.25,2050,0,1987,98112,27,Male
6817800330,20140812T000000,8,405000,2,1,1090,0,1981,98074,33,Male
8680500220,20141203T000000,12,521900,3,2.5,2100,0,1997,98072,17,Male
3211600650,20140722T000000,7,275000,3,1,1000,0,1969,98034,45,Male
4008400035,20141015T000000,10,600000,5,3.25,4410,0,2001,98058,13,Male
2473002060,20140519T000000,5,442500,3,1.75,1800,0,1967,98058,47,Male
4059400515,20140909T000000,9,229950,2,1,920,0,1944,98178,70,Male
2916610150,20150120T000000,1,274950,3,2,1410,0,1983,98042,32,Female
8887001215,20141107T000000,11,407185,3,1.75,1860,0,1929,98070,85,Female
3876313040,20140709T000000,7,468000,4,2.5,2100,0,1976,98072,38,Female
6021501320,20140930T000000,9,450000,2,1,1030,0,1942,98117,72,Male
2372800145,20141023T000000,10,219950,2,1,940,0,1955,98022,59,Female
7120000210,20150122T000000,1,275000,2,2.5,1340,0,1989,98028,26,Female
1180003175,20150410T000000,4,229950,2,1,850,0,1924,98178,91,Male
2902200915,20141125T000000,11,675000,3,1.75,2130,0,1922,98102,92,Male
2473530150,20150323T000000,3,412950,4,2.5,2430,0,1993,98058,22,Female
2366400150,20150429T000000,4,670000,5,2.25,2290,0,1979,98052,36,Male
4040800360,20140923T000000,9,420000,3,1.75,1230,0,1963,98008,51,Female
1269200150,20150113T000000,1,358000,3,1.5,1150,0,1976,98070,39,Male
9510970530,20150424T000000,4,680000,3,2.5,2120,0,2005,98052,10,Female
3856904825,20141104T000000,11,380000,2,1,980,0,1923,98105,91,Female
326069101,20141205T000000,12,515000,3,2.5,2130,0,1986,98077,28,Female
254000175,20140819T000000,8,325000,2,1,1050,0,1969,98146,45,Female
8086000201,20141204T000000,12,875000,3,2.5,1820,0,1953,98004,61,Female
9284800085,20150420T000000,4,426000,3,2.5,2210,0,1914,98106,101,Male
2287000330,20140915T000000,9,868500,5,2.5,2490,0,1959,98040,55,Female
2025760210,20140611T000000,6,657500,4,2.75,4140,0,2002,98092,12,Male
3330500085,20140918T000000,9,366000,2,1,1210,0,1926,98118,88,Male
1231001225,20140916T000000,9,385000,2,1,1010,0,1911,98118,103,Female
984000650,20140908T000000,9,300000,4,2,2050,0,1967,98058,47,Male
1962200145,20150320T000000,3,810000,3,1.75,2060,0,1918,98102,97,Male
4074300150,20150417T000000,4,460000,4,1.75,1560,0,1943,98115,72,Female
8665050220,20141021T000000,10,459000,3,2.5,1780,0,1995,98029,19,Female
2212700180,20150319T000000,3,260000,3,1.75,1460,0,1967,98092,48,Female
8077200360,20141112T000000,11,557865,4,2.5,3030,0,1987,98074,27,Female
8850000180,20150420T000000,4,295000,4,1,980,0,1914,98144,101,Female
1643500072,20140905T000000,9,375000,4,2.25,1450,0,1950,98133,64,Female
6065300330,20140620T000000,6,2.11E+06,3,2.25,3230,0,1973,98006,41,Male
6149700191,20140819T000000,8,307300,2,2,1520,0,1999,98133,15,Female
1555200180,20140827T000000,8,225000,4,1,1410,0,1963,98032,51,Female
9407100720,20141107T000000,11,290000,3,1.75,1390,0,1979,98045,35,Female
5700000515,20141120T000000,11,690000,4,2,2230,0,1922,98144,92,Female
5451200530,20140705T000000,7,825000,4,2.25,2110,0,1972,98040,42,Female
868000530,20140702T000000,7,645000,3,1.75,2270,0,1956,98177,58,Male
1777600210,20150217T000000,2,590000,4,2.25,2530,0,1977,98006,38,Female
7174800760,20140725T000000,7,667000,5,2,1900,0,1930,98105,84,Male
8635750330,20140925T000000,9,664000,4,2.5,2390,0,1998,98074,16,Female
4058800925,20150428T000000,4,452100,4,2.5,3160,3,1959,98178,56,Female
272000620,20141202T000000,12,290000,2,1,900,0,1998,98144,16,Female
7779200355,20150422T000000,4,950000,3,3,3610,2,1954,98146,61,Female
510000641,20150130T000000,1,662500,3,2,2070,0,1906,98103,109,Male
8835200230,20140702T000000,7,475000,4,2.5,1850,0,1981,98034,33,Male
8718500555,20140915T000000,9,450000,3,1.5,1440,0,1956,98028,58,Female
1722049154,20140707T000000,7,538250,3,2.25,2590,3,1984,98198,30,Female
6450304130,20140505T000000,5,329950,2,1,1140,0,1949,98133,65,Male
6908200155,20150122T000000,1,1.10E+06,4,3.5,2760,2,1955,98117,60,Female
1773101020,20141020T000000,10,307000,5,1.5,1310,0,1929,98106,85,Female
1105000571,20140610T000000,6,433000,3,1.75,1870,0,1959,98118,55,Male
5153200666,20150114T000000,1,212000,3,2.25,1900,0,1968,98023,47,Female
7660100085,20140908T000000,9,750000,5,2.75,2860,0,1902,98144,112,Female
1843130530,20141125T000000,11,279000,3,2,1640,0,2003,98042,11,Male
7010700905,20140611T000000,6,476000,3,1,1140,0,1908,98199,106,Female
6790600790,20150326T000000,3,368000,5,1.75,2590,0,1963,98198,52,Female
8651442520,20141015T000000,10,228950,4,3,2160,0,1978,98042,36,Female
2722059010,20140618T000000,6,568450,5,3.5,3260,0,1969,98042,45,Male
6884800210,20140605T000000,6,619000,4,1.75,1660,0,1926,98115,88,Male
7349600230,20140729T000000,7,275000,3,2.25,1640,0,1996,98002,18,Female
6699300210,20141027T000000,10,321500,4,2.5,2620,0,2003,98001,11,Female
7883607520,20140508T000000,5,230000,3,1.75,950,0,1939,98108,75,Female
1450000210,20150128T000000,1,179500,3,1,900,0,1959,98002,56,Male
1387301430,20140818T000000,8,460000,3,2.25,1650,0,1975,98011,39,Male
2517010230,20150226T000000,2,286000,3,2.5,1800,0,2006,98042,9,Male
9828201020,20141031T000000,10,427500,3,1,1480,0,1925,98122,89,Female
2461900175,20140522T000000,5,400000,3,1,1040,0,1942,98136,72,Male
8682250330,20140624T000000,6,675000,3,3.5,2300,0,2004,98053,10,Female
3031200230,20150226T000000,2,350000,3,1,2480,0,1969,98118,46,Female
3824100166,20141122T000000,11,385000,4,1.75,1970,0,1977,98028,37,Female
7011201445,20140702T000000,7,525000,2,1.75,1530,1,1916,98119,98,Female
7262200150,20150121T000000,1,315000,2,1,970,0,1939,98146,76,Female
1623069023,20140729T000000,7,820000,4,2.5,2920,0,2002,98027,12,Female
7523700210,20150415T000000,4,205000,3,1,970,0,1959,98032,56,Female
2915200210,20141205T000000,12,500000,2,1,680,0,1922,98177,92,Female
3904990210,20140822T000000,8,599000,4,2.5,2640,0,1989,98029,25,Male
1333300145,20150304T000000,3,2.23E+06,3,4,4200,2,1933,98112,82,Male
7461400360,20150421T000000,4,299000,1,2.5,1980,0,1979,98055,36,Male
7631200085,20140512T000000,5,947500,3,2.75,2980,2,1917,98166,97,Male
6145600040,20140623T000000,6,385000,3,3.25,1630,0,2007,98133,7,Male
6372000155,20140811T000000,8,639950,2,1.75,1780,0,1925,98116,89,Female
6821600145,20141110T000000,11,824000,2,1,1210,0,2000,98199,14,Female
7983100150,20140602T000000,6,199950,3,1,1010,0,1969,98003,45,Female
723000150,20150408T000000,4,1.01E+06,3,2.5,2570,0,1940,98105,75,Male
2493200155,20150403T000000,4,950000,4,2.25,2770,1,2013,98136,2,Male
2592210150,20140923T000000,9,822000,3,2.5,2290,0,1984,98006,30,Male
2595300210,20141106T000000,11,473600,4,1.5,1780,0,1969,98136,45,Male
3902100150,20150202T000000,2,490000,5,2,2150,0,1938,98116,77,Female
3329520410,20140505T000000,5,245000,3,1.75,1920,0,1984,98001,30,Male
4013800206,20140828T000000,8,199000,4,1,1220,0,1960,98001,54,Female
1370803460,20140507T000000,5,1.34E+06,3,3,2960,2,1937,98199,77,Male
4046600220,20141017T000000,10,418000,3,1.75,1500,0,1984,98014,30,Male
6190701484,20150311T000000,3,450000,7,3.5,2830,0,1957,98133,58,Male
8016200530,20140718T000000,7,280000,3,2.5,1580,0,1992,98030,22,Female
6802210210,20150303T000000,3,273000,3,2.25,1230,0,1992,98022,23,Female
4305600040,20140505T000000,5,549000,4,2.5,2910,0,2008,98059,6,Male
7856570150,20140625T000000,6,913888,5,2.25,2370,0,1981,98006,33,Male
7576200040,20140718T000000,7,689888,4,2.25,1930,0,1916,98122,98,Male
6300500183,20141212T000000,12,305000,4,2,1780,0,1993,98133,21,Male
3204950120,20140529T000000,5,602500,4,2.5,2760,0,1999,98056,15,Female
7857004225,20150424T000000,4,355000,2,1.75,1620,0,1929,98108,86,Female
7732400360,20140821T000000,8,756000,3,2.5,2160,0,1986,98052,28,Male
4388000120,20150423T000000,4,289950,4,2.25,2190,0,1977,98023,38,Female
8653900150,20140505T000000,5,800000,3,2.5,3240,0,1994,98075,20,Female
3362400472,20141202T000000,12,403000,2,1,720,0,1905,98103,109,Female
8857100180,20150413T000000,4,350000,3,2.25,1410,0,1967,98008,48,Female
8156600210,20150326T000000,3,1.29E+06,5,3.5,2980,0,2015,98115,0,Male
4038700720,20140918T000000,9,525126,5,2.25,1950,2,1960,98008,54,Male
2634500085,20140812T000000,8,241450,3,1,1100,0,1949,98155,65,Female
1077100035,20150122T000000,1,320000,3,1.5,1400,0,1954,98133,61,Female
5466700360,20141023T000000,10,234000,4,2,1710,0,1975,98031,39,Male
1250201165,20141121T000000,11,441000,5,2.5,2000,0,1987,98144,27,Male
1250201165,20150317T000000,3,474500,5,2.5,2000,0,1987,98144,28,Female
4083301120,20150422T000000,4,705000,3,1,1440,0,1906,98103,109,Male
3905100610,20150409T000000,4,517500,4,2.5,1520,0,1994,98029,21,Female
4330600360,20140617T000000,6,142500,4,0.75,1440,0,1948,98166,66,Male
345700150,20141106T000000,11,310000,2,1.5,1010,0,1981,98056,33,Female
7732100150,20141028T000000,10,749500,4,2.5,2440,0,1987,98052,27,Male
5379800862,20150429T000000,4,360000,5,3,2480,0,1999,98188,16,Female
4396000180,20141121T000000,11,267500,3,1,1090,0,1967,98038,47,Female
1447600410,20141009T000000,10,290000,3,1,1480,0,1942,98168,72,Female
3325059177,20141105T000000,11,850000,5,2.5,2800,0,1970,98005,44,Female
2652500155,20141029T000000,10,815000,4,1.75,1820,0,1921,98119,93,Female
824059305,20150108T000000,1,2.20E+06,5,4,5840,1,1988,98004,27,Female
5318101565,20140703T000000,7,1.63E+06,4,3.25,2980,0,1999,98112,15,Male
2460600040,20140616T000000,6,175000,3,1.5,1220,0,1973,98001,41,Female
9527000040,20141002T000000,10,429950,3,1.75,1830,0,1977,98034,37,Female
2909300150,20140714T000000,7,675000,4,2.5,2900,0,2002,98074,12,Female
8078600330,20140708T000000,7,580000,3,2.25,1940,0,1987,98027,27,Female
4338800720,20150224T000000,2,240000,4,2,1750,0,1944,98166,71,Female
4016800120,20140820T000000,8,374000,3,2.5,1850,0,1982,98032,32,Male
2021201085,20141212T000000,12,862500,4,2.5,3220,2,1937,98199,77,Male
1922059010,20150121T000000,1,140000,2,1,1080,0,1908,98030,107,Female
1133000385,20140530T000000,5,740000,5,3.75,3990,0,1937,98125,77,Female
2397100155,20150224T000000,2,589000,3,1.75,920,0,1904,98119,111,Female
7461420210,20150223T000000,2,275000,3,1.75,1290,0,1979,98058,36,Male
6204050040,20140711T000000,7,489900,4,2.5,2090,0,2006,98011,8,Male
4099100210,20140813T000000,8,545000,3,2.5,1900,0,1996,98033,18,Male
316000145,20150325T000000,3,235000,4,1,1360,0,1941,98168,74,Male
3331000455,20150217T000000,2,230000,3,1,1000,0,1915,98118,100,Male
9839300775,20140710T000000,7,655000,4,2.25,2170,0,1980,98122,34,Female
2320069107,20140822T000000,8,185000,2,1,820,0,1923,98022,91,Male
2599001010,20150326T000000,3,196000,3,1,1090,0,1962,98092,53,Female
2193340120,20140604T000000,6,572000,3,2.25,1830,0,1986,98052,28,Female
7954310210,20150430T000000,4,615000,4,2.5,3010,0,2001,98056,14,Female
2425049107,20150305T000000,3,1.95E+06,4,3.75,4150,0,1963,98039,52,Male
1338300555,20150320T000000,3,1.23E+06,6,2.25,2930,0,1913,98112,102,Male
8944310330,20140819T000000,8,375000,3,2.5,1520,0,1989,98034,25,Female
2551500180,20140905T000000,9,295000,3,1.75,1250,0,1971,98070,43,Male
9212900180,20140625T000000,6,760000,4,2.5,2760,0,1942,98115,72,Female
2473460650,20150407T000000,4,347000,3,1.75,1330,0,1978,98058,37,Male
2856101755,20150504T000000,5,712000,3,2,1700,0,1924,98117,91,Male
3080000040,20140515T000000,5,495000,4,2,2050,0,1941,98144,73,Male
1224049080,20140620T000000,6,925000,4,2,3140,0,1959,98040,55,Female
9547200835,20150402T000000,4,775000,3,1,2030,0,1908,98115,107,Male
4363700365,20140801T000000,8,429000,4,2.5,2100,0,1916,98126,98,Female
7683800212,20141218T000000,12,229000,3,1,1010,0,1959,98003,55,Female
1324079054,20140922T000000,9,400000,4,1.5,1980,0,1962,98024,52,Male
2141330360,20140729T000000,7,625000,4,2.25,2100,0,1978,98006,36,Female
6450302546,20141021T000000,10,130000,2,1,840,0,1951,98133,63,Female
7972600676,20141104T000000,11,349000,3,1.75,1690,0,1976,98106,38,Male
922059161,20140922T000000,9,365000,3,2,2140,0,1983,98031,31,Female
2770601461,20150317T000000,3,487500,3,2.5,1810,0,1997,98199,18,Male
8079010230,20140603T000000,6,475000,3,2.5,2600,0,1989,98059,25,Female
5458800620,20140924T000000,9,685000,3,1.75,1650,0,1959,98040,55,Male
5318101075,20140811T000000,8,960000,3,1.75,2460,0,1938,98112,76,Male
5430300120,20141113T000000,11,1.10E+06,5,2.25,4320,0,1973,98115,41,Female
1442700360,20150320T000000,3,428000,3,2.25,2600,0,1978,98038,37,Male
5651010150,20150510T000000,5,435000,3,2.5,1930,0,1988,98011,27,Female
6908200021,20141028T000000,10,769950,3,2,2190,2,1952,98107,62,Female
2201500555,20140929T000000,9,385000,3,1,1420,0,1954,98006,60,Female
255550150,20141118T000000,11,352000,3,2.5,2090,0,2005,98019,9,Male
524069011,20140911T000000,9,622500,3,2.5,2290,0,1983,98075,31,Female
7504010760,20150212T000000,2,660000,3,3,2470,0,1976,98074,39,Male
